,race,username,date,tweet,language,like_count,winner,clean_tweet
4447,Japan_17,NicholasLatifi,2017-10-07 11:47:11+00:00,The pitlane is open and Nicholas is about to head out onto the circuit with the rest of the @FIA_F2 pack. #F2 #Jerez #letsgoracing 🇨🇦😀,en,0,0,The pitlane is open and Nicholas is about to head out onto the circuit with the rest of the pack. #F2 #Jerez #letsgoracing 🇨🇦grinning_face
4448,Japan_17,NicholasLatifi,2017-10-07 11:45:39+00:00,Tyre supplier Pirelli has brought its medium (white sidewalls) and soft (yellow sidewalls) P Zero tyres to Jerez. #F2 #Jerez 🇨🇦,en,0,0,Tyre supplier Pirelli has brought its medium (white sidewalls) and soft (yellow sidewalls) P Zero tyres to Jerez. #F2 #Jerez 🇨🇦
4449,Japan_17,NicholasLatifi,2017-10-07 11:43:23+00:00,"Today’s @FIA_F2 Feature Race is scheduled for 39 laps of the 4.43km Jerez circuit, equating to just over 172km. #F2 #Jerez 🇨🇦",en,1,0,"Today’s Feature Race is scheduled for 39 laps of the 4.43km Jerez circuit, equating to just over 172km. #F2 #Jerez 🇨🇦"
4450,Japan_17,NicholasLatifi,2017-10-07 11:41:51+00:00,Nicholas qualified his DAMS-prepared car ninth yesterday in a tight qualifying. He’s determined to make up places today. #F2 #Jerez 🇨🇦💪,en,1,0,Nicholas qualified his DAMS-prepared car ninth yesterday in a tight qualifying. He’s determined to make up places today. #F2 #Jerez 🇨🇦flexed_biceps
4451,Japan_17,NicholasLatifi,2017-10-07 11:35:49+00:00,"While Nicholas makes his preparations for the Feature Race, which starts at 1400hrs (CEST), it’s Matt at the Twitter controls #F2 #Jerez 🇨🇦",en,0,0,"While Nicholas makes his preparations for the Feature Race, which starts at 1400hrs (CEST), it’s Matt at the Twitter controls #F2 #Jerez 🇨🇦"
4452,Japan_17,NicholasLatifi,2017-10-07 11:33:40+00:00,Hola! Nicholas is at the Jerez circuit in southern Spain for the penultimate FIA F2 event of 2017. Image ©Dutch Photo Agency #F2 #Jerez https://t.co/Qe0CTXM5dA,en,2,0,Hola! Nicholas is at the Jerez circuit in southern Spain for the penultimate FIA F2 event of 2017. Image copyrightDutch Photo Agency #F2 #Jerez
4453,Singapore_22,Max33Verstappen,2022-10-02 18:47:25+00:00,"A messy and frustrating weekend for me that ended in P7 today. This is not where we want to be, but we move on to Japan 💪 I’m looking forward to race on the great track in Suzuka, next week 🇯🇵

Congrats to @SChecoPerez on the win today, a very strong performance 👊 https://t.co/hK2aTD06hi",en,67400,0,"A messy and frustrating weekend for me that ended in P7 today. This is not where we want to be, but we move on to Japan flexed_biceps I’m looking forward to race on the great track in Suzuka, next week 🇯🇵 Congrats to on the win today, a very strong performance oncoming_fist"
4454,Singapore_22,Charles_Leclerc,2022-10-02 17:41:54+00:00,"Arghhh, bad start and then pushing flat out till the end but never really had the chance to get the position back. See you in Japan 🇯🇵 https://t.co/mzv555ms6w",en,68418,0,"Arghhh, bad start and then pushing flat out till the end but never really had the chance to get the position back. See you in Japan 🇯🇵"
4455,Singapore_22,Charles_Leclerc,2022-10-01 16:12:21+00:00,Good Saturday. Now let’s push for a good Sunday 🙃 https://t.co/BGKRvhczGc,en,65241,0,Good Saturday. Now let’s push for a good Sunday upside-down_face
4456,Singapore_22,SChecoPerez,2022-10-02 19:10:52+00:00,"¡¡Cuánto necesitaba este momento!! Ganamos y pusimos a nuestro país donde se lo merece. 🇲🇽 
Excelente trabajo @redbullracing 

I really needed this moment!! We won and put our country where it belongs!! 
Excellent team work @redbullracing 🙌 https://t.co/h4JyLIRoYU",es,134052,1,¡¡Cuánto necesitaba este momento!! Ganamos y pusimos a nuestro país donde se lo merece. 🇲🇽 Excelente trabajo I really needed this moment!! We won and put our country where it belongs!! Excellent team work raising_hands
4457,Singapore_22,GeorgeRussell63,2022-10-02 17:49:22+00:00,"Not our finest weekend but the team did a mega job to resolve our Quali issues which, combined with our pace in the dry, is a big positive to take. In such a long and demanding season we were bound to have one that didn't go our way, so we chalk this one off and move on to Japan. https://t.co/Dy50v9sCFv",en,14493,0,"Not our finest weekend but the team did a mega job to resolve our Quali issues which, combined with our pace in the dry, is a big positive to take. In such a long and demanding season we were bound to have one that didn't go our way, so we chalk this one off and move on to Japan."
4458,Singapore_22,GeorgeRussell63,2022-10-01 16:45:30+00:00,"An issue with the brakes that got progressively worse led to a really tough qualifying. Disappointing, but we’ll be working hard overnight to find a solution. The car has very strong pace here and we’ll be doing everything we can to recover the lost positions tomorrow. 👊 https://t.co/LpvZbNIY4o",en,18801,0,"An issue with the brakes that got progressively worse led to a really tough qualifying. Disappointing, but we’ll be working hard overnight to find a solution. The car has very strong pace here and we’ll be doing everything we can to recover the lost positions tomorrow. oncoming_fist"
4459,Singapore_22,Carlossainz55,2022-10-02 18:12:07+00:00,"🇸🇬 Carrera complicada. Pasé a Lewis en la salida, pero luego faltó ritmo, que sólo he recuperado al final. No iba cómodo pese a haber sido rápidos todo el finde y tenemos que analizarlo. Al menos carrera sin errores y buen resultado. A por Japón.

👉https://t.co/2Nuxz5GSKA https://t.co/wAp0qZaqup",es,3777,0,"🇸🇬 Carrera complicada. Pasé a Lewis en la salida, pero luego faltó ritmo, que sólo he recuperado al final. No iba cómodo pese a haber sido rápidos todo el finde y tenemos que analizarlo. Al menos carrera sin errores y buen resultado. A por Japón. backhand_index_pointing_right"
4460,Singapore_22,Carlossainz55,2022-10-02 18:11:56+00:00,"🇸🇬 Strange race for me. I passed Lewis at the start, but then I struggled with pace and only recover it at the end. Lost the feeling with the car after being fast all weekend so we need to see why. Still, no mistakes and solid result. On to Japan.

👉https://t.co/9T8SwREtbi https://t.co/RQzLzOO9zX",en,8686,0,"🇸🇬 Strange race for me. I passed Lewis at the start, but then I struggled with pace and only recover it at the end. Lost the feeling with the car after being fast all weekend so we need to see why. Still, no mistakes and solid result. On to Japan. backhand_index_pointing_right"
4461,Singapore_22,Carlossainz55,2022-10-02 16:33:50+00:00,"🏆 P3!! Tough race… but we keep pushing!! 💪🏼

-
@ScuderiaFerrari 
#essereFerrari
#Carlossainz https://t.co/8g2awRur6g",en,23170,0,trophy P3!! Tough race… but we keep pushing!! flexed_bicepsmedium-light_skin_tone - #essereFerrari #Carlossainz
4462,Singapore_22,Carlossainz55,2022-10-01 15:52:46+00:00,"🇸🇬 Una de las Qualis más complicadas del año. Frustrante P4 porque la vuelta tenía muy buena pinta hasta el latigazo en la curva 16. En las carreras de Singapur pueden pasar muchas cosas, así que mañana pelearemos por todo.

👉https://t.co/Y1qapY0Dlh

- 
#CarlosSainz https://t.co/DvH34QpRe3",es,2724,0,"🇸🇬 Una de las Qualis más complicadas del año. Frustrante P4 porque la vuelta tenía muy buena pinta hasta el latigazo en la curva 16. En las carreras de Singapur pueden pasar muchas cosas, así que mañana pelearemos por todo. backhand_index_pointing_right - #CarlosSainz"
4463,Singapore_22,Carlossainz55,2022-10-01 15:52:40+00:00,"🇸🇬 One of the toughest Qualis of the year. Frustrating P4 because my lap was looking very good until the snap at Turn 16. These Singapore races can be really eventful, so we'll fight for everything tomorrow.

👉https://t.co/Pc0t0LpKKZ

- 
#CarlosSainz https://t.co/nMBvorNzpm",en,5462,0,"🇸🇬 One of the toughest Qualis of the year. Frustrating P4 because my lap was looking very good until the snap at Turn 16. These Singapore races can be really eventful, so we'll fight for everything tomorrow. backhand_index_pointing_right - #CarlosSainz"
4464,Singapore_22,LewisHamilton,2022-10-03 15:58:21+00:00,Happy to have this ❤️❤️ https://t.co/GAO1lGNaqc,en,73178,0,Happy to have this red_heart️red_heart️
4465,Singapore_22,LewisHamilton,2022-10-02 19:56:27+00:00,"To say it’s been a weekend of highs and lows is an understatement. Thank you always to the team for their hard work and for keeping the momentum going. Thank you to all the fans too. We’ll keep our heads down, keep fighting, and come back stronger in Japan. https://t.co/ZQfHQM3eso",en,49739,0,"To say it’s been a weekend of highs and lows is an understatement. Thank you always to the team for their hard work and for keeping the momentum going. Thank you to all the fans too. We’ll keep our heads down, keep fighting, and come back stronger in Japan."
4466,Singapore_22,LewisHamilton,2022-10-01 17:38:41+00:00,"Starting P3 tomorrow, a lot we can do from the second row. Car felt great out there for most of it and it feels like there’s a real chance at a win tomorrow. Thanks always @MercedesAMGF1, heads down, see you tomorrow 🇸🇬 LFG!!! https://t.co/SJHJMDkQ0e",en,71458,0,"Starting P3 tomorrow, a lot we can do from the second row. Car felt great out there for most of it and it feels like there’s a real chance at a win tomorrow. Thanks always heads down, see you tomorrow 🇸🇬 LFG!!!"
4467,Singapore_22,LandoNorris,2022-10-03 14:21:09+00:00,@Quadrant I’m a pro,en,2920,0,I’m a pro
4468,Singapore_22,LandoNorris,2022-10-02 18:18:39+00:00,@McLarenF1 @danielricciardo TEEEEEEAAM,et,7242,0,TEEEEEEAAM
4469,Singapore_22,LandoNorris,2022-10-02 18:17:18+00:00,@Quadrant @Max_Fewtrell soz,und,2407,0,soz
4470,Singapore_22,LandoNorris,2022-10-02 17:28:48+00:00,"4TH! Hottest race of my life, awesome points for the team. HAPPY DAYS! https://t.co/sa4LqLFQ73",en,46560,0,"4TH! Hottest race of my life, awesome points for the team. HAPPY DAYS!"
4471,Singapore_22,LandoNorris,2022-10-02 09:32:28+00:00,"PLAYER 1:
READY https://t.co/PzZP0YYDms",en,18017,0,PLAYER 1: READY
4472,Singapore_22,LandoNorris,2022-10-01 16:18:26+00:00,@Vikkstar123 @McLarenF1 @McLarenShadow https://t.co/3Dn0hwzqCk,qme,11083,0,
4473,Singapore_22,LandoNorris,2022-10-01 15:46:43+00:00,6th. cya tomorrow for the race https://t.co/AeuVgIEira,en,21258,0,6th. cya tomorrow for the race
4474,Singapore_22,LandoNorris,2022-10-01 08:39:02+00:00,Time to get my sweat on https://t.co/wcuWjRLjze,en,10995,0,Time to get my sweat on
4475,Singapore_22,OconEsteban,2022-10-02 17:45:36+00:00,@KungsMusic @AlpineF1Team 👌,qme,112,0,OK_hand
4476,Singapore_22,OconEsteban,2022-10-02 16:53:31+00:00,Not at all the weekend we wanted but the car is performing well and we get a crack at it again next week at my favourite track. Bring on Suzuka 💪🏼🇯🇵 @AlpineF1Team https://t.co/nO8pLYtOTT,en,2486,0,Not at all the weekend we wanted but the car is performing well and we get a crack at it again next week at my favourite track. Bring on Suzuka flexed_bicepsmedium-light_skin_tone🇯🇵
4477,Singapore_22,KevinMagnussen,2022-10-02 17:40:32+00:00,P12 in Singapore. Was forced to the pit after an early race contact. Frustrating. Japan is next 🇯🇵 #HaasF1 #F1 https://t.co/GSi6tOdRH6,en,1415,0,P12 in Singapore. Was forced to the pit after an early race contact. Frustrating. Japan is next 🇯🇵 #HaasF1 #F1
4478,Singapore_22,KevinMagnussen,2022-10-01 17:23:53+00:00,Strong qualifying! Great job by the team 💪 P9 tomorrow 👊 #HaasF1 #F1 https://t.co/i2ltWwBMZv,en,2484,0,Strong qualifying! Great job by the team flexed_biceps P9 tomorrow oncoming_fist #HaasF1 #F1
4479,Singapore_22,alo_oficial,2022-10-02 14:58:36+00:00,Acaba de publicar una foto https://t.co/I3I8GAUsYw,es,1636,0,Acaba de publicar una foto
4480,Singapore_22,alo_oficial,2022-10-02 10:39:40+00:00,Race day! Thanks @f1 #350 https://t.co/8PiDoWdZQ4,en,1801,0,Race day! Thanks #350
4481,Singapore_22,alo_oficial,2022-10-01 15:45:39+00:00,Happy with P5 in qualy . Car was fast in all conditions today 💪. Ready for tomorrow 🙏. @alpinef1team #f1 #singapore #alpine https://t.co/vDfK5l0SuE,en,2573,0,Happy with P5 in qualy . Car was fast in all conditions today flexed_biceps. Ready for tomorrow folded_hands. #f1 #singapore #alpine
4482,Singapore_22,alex_albon,2022-10-01 08:40:31+00:00,So impressed by the talent and creativity from the kids at Wat Sakraeo and it’s a huge privilege to support them: https://t.co/2Tkf40fkfI https://t.co/vrf7UcQFuw,en,5106,0,So impressed by the talent and creativity from the kids at Wat Sakraeo and it’s a huge privilege to support them:
4483,Singapore_22,alex_albon,2022-10-01 08:08:03+00:00,"Serving up a Singapore Special 🇸🇬✌️

The children at the Wat Sakraeo orphanage have done an amazing job. Truly talented and super proud to be wearing their design.

Visit https://t.co/2Tkf3ZXJoa and make sure to bid! 🙏 @ask_the_iceman https://t.co/WXXZO79fy5",en,4189,0,Serving up a Singapore Special 🇸🇬victory_hand️ The children at the Wat Sakraeo orphanage have done an amazing job. Truly talented and super proud to be wearing their design. Visit and make sure to bid! folded_hands
4484,Singapore_22,SchumacherMick,2022-10-03 09:33:39+00:00,Dump 🗑 https://t.co/7Bv1uYhN1Q,en,37233,0,Dump wastebasket
4485,Singapore_18,Max33Verstappen,2018-09-17 15:24:38+00:00,@Exact_NL Many thanks for the support and fireworks! 🙌🏻 🎇 #proudpartner #SingaporeGP,en,233,0,Many thanks for the support and fireworks! raising_handslight_skin_tone sparkler #proudpartner #SingaporeGP
4486,Singapore_18,Max33Verstappen,2018-09-17 15:24:00+00:00,@JumboSupermarkt @JHerlings84 @s_kruijswijk Thanks a lot for the support! 🙌🏻 Great team work 💪🏻 #samenwinnen #trotsesponsor #SingaporeGP,en,204,0,Thanks a lot for the support! raising_handslight_skin_tone Great team work flexed_bicepslight_skin_tone #samenwinnen #trotsesponsor #SingaporeGP
4487,Singapore_18,Max33Verstappen,2018-09-16 16:38:32+00:00,"Really happy finishing 2nd, despite technical difficulties! A great @redbullracing team result: hard work pays off 👊🏻 #KeepPushing #SingaporeGP https://t.co/8J4U31v3Fk",en,8798,0,"Really happy finishing 2nd, despite technical difficulties! A great team result: hard work pays off oncoming_fistlight_skin_tone #KeepPushing #SingaporeGP"
4488,Singapore_18,Max33Verstappen,2018-09-16 09:44:00+00:00,R A C E D A Y. Time to shine! 🦁 #UnleashTheLion #KeepPushing #SingaporeGP https://t.co/EiV0DjqQcY,en,4927,0,R A C E D A Y. Time to shine! lion_face #UnleashTheLion #KeepPushing #SingaporeGP
4489,Singapore_18,Max33Verstappen,2018-09-16 08:54:00+00:00,"Hi @JHerlings84, good luck with your championship races today! I’m sure you’ll make it 👊🏻 #Champ #KeepPushing #MXGP @redbullNED https://t.co/bxG7OPmwOg",en,2082,0,Hi good luck with your championship races today! I’m sure you’ll make it oncoming_fistlight_skin_tone #Champ #KeepPushing #MXGP
4490,Singapore_18,Max33Verstappen,2018-09-15 14:48:31+00:00,"Very happy to be on the front row, really great! @redbullracing, thanks for the amazing car 👊🏻 Tomorrow should be fun #KeepPushing #UnleashTheLion #SingaporeGP 🇸🇬 https://t.co/Of5FierpJZ",en,9434,0,"Very happy to be on the front row, really great! thanks for the amazing car oncoming_fistlight_skin_tone Tomorrow should be fun #KeepPushing #UnleashTheLion #SingaporeGP 🇸🇬"
4491,Singapore_18,Max33Verstappen,2018-09-15 08:26:26+00:00,Qualifying day! But first let’s build on yesterday and optimise the package #UnleashTheLion #KeepPushing #SingaporeGP 🇸🇬 https://t.co/7u9VuEF5yo,en,2330,0,Qualifying day! But first let’s build on yesterday and optimise the package #UnleashTheLion #KeepPushing #SingaporeGP 🇸🇬
4492,Singapore_18,Charles_Leclerc,2018-09-16 16:48:44+00:00,"Singapore was gooooood ! 
2 more points in the bag 😬 https://t.co/azFqyIlIXT",en,5879,0,Singapore was gooooood ! 2 more points in the bag grimacing_face
4493,Singapore_18,Charles_Leclerc,2018-09-15 17:18:28+00:00,Happy as we extracted the maximum out of our car today. Ready for the toughest physical race of the season tomorrow 🔥 https://t.co/u9OJ7QqmlP,en,1939,0,Happy as we extracted the maximum out of our car today. Ready for the toughest physical race of the season tomorrow fire
4494,Singapore_18,Charles_Leclerc,2018-09-15 16:09:51+00:00,Ce soir 20h00 sur Canal + ! 😅,fr,765,0,Ce soir 20h00 sur Canal + ! smiling_face_with_open_mouth_&_cold_sweat
4495,Singapore_18,SChecoPerez,2018-09-16 18:30:18+00:00,It was a very hard day in which I found myself in a very hard position from the start. As I went out of the first corner I saw Grosjean very close to me on my left and didn’t realize that... https://t.co/t0L0PeTRJD #SingaporeGP #Checo11 https://t.co/2seMcfYx7o,en,1392,0,It was a very hard day in which I found myself in a very hard position from the start. As I went out of the first corner I saw Grosjean very close to me on my left and didn’t realize that... #SingaporeGP #Checo11
4496,Singapore_18,SChecoPerez,2018-09-15 19:25:33+00:00,"Calificación perfecta, una vuelta increíble! A pensar en mañana para cerrar un fin de semana perfecto! ••• It was a perfect Qualifying with an incredible fast lap! Let’s think of tomorrow to close with a perfect weekend! 💪 #SingaporeGP https://t.co/JkH1sw35Dr",es,2463,0,"Calificación perfecta, una vuelta increíble! A pensar en mañana para cerrar un fin de semana perfecto! ••• It was a perfect Qualifying with an incredible fast lap! Let’s think of tomorrow to close with a perfect weekend! flexed_biceps #SingaporeGP"
4497,Singapore_18,GeorgeRussell63,2018-09-16 14:13:47+00:00,"The man!! P1 🙌🙌

What a drive, what a machine @LewisHamilton &amp; @MercedesAMGF1 

#SIngaporeGP 🇸🇬 https://t.co/Y4gWbjoDTW",en,2615,0,"The man!! P1 raising_handsraising_hands What a drive, what a machine &amp; #SIngaporeGP 🇸🇬"
4498,Singapore_18,GeorgeRussell63,2018-09-16 11:42:32+00:00,"Race day ready, let's do it 👊

#F1NightRace 🇸🇬 @MercedesAMGF1 https://t.co/YsSdQMBehF",en,716,0,"Race day ready, let's do it oncoming_fist #F1NightRace 🇸🇬"
4499,Singapore_18,GeorgeRussell63,2018-09-15 14:08:39+00:00,"P1 what a lap!!!! 👊 @LewisHamilton 

#SingaporeGP 🇸🇬 @MercedesAMGF1 https://t.co/nZuCpe4tfz",en,1823,0,P1 what a lap!!!! oncoming_fist #SingaporeGP 🇸🇬
4500,Singapore_18,GeorgeRussell63,2018-09-15 08:20:06+00:00,"Turn the lights on, it's quali day 👊

#SingaporeGP 🇸🇬 @MercedesAMGF1 https://t.co/XzDRHyFXpm",en,732,0,"Turn the lights on, it's quali day oncoming_fist #SingaporeGP 🇸🇬"
4501,Singapore_18,Carlossainz55,2018-09-17 02:25:05+00:00,@robertwickens Vamos!! Get well soon mate!,en,253,0,Vamos!! Get well soon mate!
4502,Singapore_18,Carlossainz55,2018-09-16 16:19:58+00:00,"[INFO] 🇪🇸 Carlos Sainz, octavo en el GP de Singapur: “Objetivo cumplido” 👉 https://t.co/EmdetVn9KS

🇬🇧 Carlos Sainz, P8 at the #SingaporeGP🇸🇬 : ""Goal achieved"" 👉 https://t.co/SwHQVxH899

#carlo55ainz #carlossainz55 #F1 https://t.co/koVsMx3OE0",es,156,0,"[INFO] 🇪🇸 Carlos Sainz, octavo en el GP de Singapur: “Objetivo cumplido” backhand_index_pointing_right 🇬🇧 Carlos Sainz, P8 at the #SingaporeGP🇸🇬 : ""Goal achieved"" backhand_index_pointing_right #carlo55ainz #carlossainz55 #F1"
4503,Singapore_18,Carlossainz55,2018-09-16 16:16:38+00:00,"Good start, good strategy and good points. Thanks @f1nightrace  for another great race! See you next year! // buena salida, buena estrategia y buenos puntos! Gracias #singaporegp por siempre portarte bien conmigo! 😘 https://t.co/IHeYACMdAV",en,710,0,"Good start, good strategy and good points. Thanks for another great race! See you next year! // buena salida, buena estrategia y buenos puntos! Gracias #singaporegp por siempre portarte bien conmigo! face_blowing_a_kiss"
4504,Singapore_18,Carlossainz55,2018-09-15 17:55:35+00:00,"Frustrating qualy, had a few issues  with the tyres that didnt allow us to keep gaining lap time through out the session. I have the feeling we could have been much higher up the grid as this weekend I was feeling really good with the car! We will have to fight back in the race! https://t.co/ObxhYcNRHr",en,313,0,"Frustrating qualy, had a few issues with the tyres that didnt allow us to keep gaining lap time through out the session. I have the feeling we could have been much higher up the grid as this weekend I was feeling really good with the car! We will have to fight back in the race!"
4505,Singapore_18,Carlossainz55,2018-09-15 16:56:00+00:00,"[INFO] 🇪🇸 Carlos Sainz, duodécimo en la parrilla de Singapur: ""Éste no era nuestro objetivo"" 👉 https://t.co/xxyJTLYn7E

🇬🇧 Carlos Sainz, P12 in the Starting Grid of the #SingaporeGP 🇸🇬 : ""This was not our goal"" 👉 https://t.co/dOvKX9P54t 

#carlo55ainz #carlossainz55 #F1 https://t.co/uL5U2x7HGO",es,94,0,"[INFO] 🇪🇸 Carlos Sainz, duodécimo en la parrilla de Singapur: ""Éste no era nuestro objetivo"" backhand_index_pointing_right 🇬🇧 Carlos Sainz, P12 in the Starting Grid of the #SingaporeGP 🇸🇬 : ""This was not our goal"" backhand_index_pointing_right #carlo55ainz #carlossainz55 #F1"
4506,Singapore_18,Carlossainz55,2018-09-15 12:00:51+00:00,"[INFO] 🇪🇸 El tráfico en pista empaña los Libres 3 de Carlos Sainz en el GP de Singapur 👉 https://t.co/zRfuzITxMA

🇬🇧 Traffic compromises Carlos Sainz’s Free Practice 3 at the #SingaporeGP 🇸🇬 👉 https://t.co/zq4FOmgCWJ

#carlo55ainz #carlossainz55 #F1 #FP3 https://t.co/t9DBJ6CYiB",es,76,0,[INFO] 🇪🇸 El tráfico en pista empaña los Libres 3 de Carlos Sainz en el GP de Singapur backhand_index_pointing_right 🇬🇧 Traffic compromises Carlos Sainz’s Free Practice 3 at the #SingaporeGP 🇸🇬 backhand_index_pointing_right #carlo55ainz #carlossainz55 #F1 #FP3
4507,Singapore_18,LewisHamilton,2018-09-16 16:55:31+00:00,What a race... 🏆❤️🙏🏾 @MercedesAMGF1 https://t.co/KTOGI80a6U,en,40260,1,What a race... trophyred_heart️folded_handsmedium-dark_skin_tone
4508,Singapore_18,LewisHamilton,2018-09-16 15:42:56+00:00,"Such a special weekend! I can’t thank the team enough for everything that they do, they truly inspire me. It felt like the longest race, I’m spent! Thank you to the fans for the incredible support. Giving all the glory to God 🙏🏾  #StillWeRise #Godisthegreatest @MercedesAMGF1 https://t.co/HAJ3xs0YBl",en,23917,1,"Such a special weekend! I can’t thank the team enough for everything that they do, they truly inspire me. It felt like the longest race, I’m spent! Thank you to the fans for the incredible support. Giving all the glory to God folded_handsmedium-dark_skin_tone #StillWeRise #Godisthegreatest"
4509,Singapore_18,LewisHamilton,2018-09-15 15:32:34+00:00,I’ll always remember that lap 🙏🏾 https://t.co/B4myAxVoAk,en,14336,1,I’ll always remember that lap folded_handsmedium-dark_skin_tone
4510,Singapore_18,LewisHamilton,2018-09-15 11:24:28+00:00,"In it to win it. We grafting all day, everyday. 24/7. Moving in my @PUMA HYBRID Runner 💪🏾  #PUMAHybrid #24Seven #PUMAPartner https://t.co/nyoykJpDD9",en,3117,1,"In it to win it. We grafting all day, everyday. 24/7. Moving in my HYBRID Runner flexed_bicepsmedium-dark_skin_tone #PUMAHybrid #24Seven #PUMAPartner"
4511,Singapore_18,LandoNorris,2018-09-17 15:05:09+00:00,😍,art,678,0,smiling_face_with_heart-eyes
4512,Singapore_18,LandoNorris,2018-09-17 09:13:41+00:00,@JaniceZhao @weetabix On the way to the shop to buy some more boxes of @weetabix 😜 but of course I’ll still be starting the day with Weetabix... what else...,en,8,0,On the way to the shop to buy some more boxes of face_with_stuck-out_tongue_&_winking_eye but of course I’ll still be starting the day with Weetabix... what else...
4513,Singapore_18,LandoNorris,2018-09-16 18:04:52+00:00,One small win for Papaya today 🍊 #SingaporeGP https://t.co/Gmyt1lfPul,en,419,0,One small win for Papaya today tangerine #SingaporeGP
4514,Singapore_18,LandoNorris,2018-09-16 14:21:07+00:00,"7th with only the silver, blue and red ones ahead of us 👏🏼👏🏼👏🏼👏🏼 #SingaporeGP https://t.co/vpPitYLcml",en,1264,0,"7th with only the silver, blue and red ones ahead of us clapping_handsmedium-light_skin_toneclapping_handsmedium-light_skin_toneclapping_handsmedium-light_skin_toneclapping_handsmedium-light_skin_tone #SingaporeGP"
4515,Singapore_18,LandoNorris,2018-09-16 13:17:28+00:00,Bwoah #SingaporeGP,en,395,0,Bwoah #SingaporeGP
4516,Singapore_18,LandoNorris,2018-09-16 12:15:57+00:00,Bwoah #SingaporeGP,en,784,0,Bwoah #SingaporeGP
4517,Singapore_18,LandoNorris,2018-09-16 12:00:56+00:00,This race is right up there with one I can’t wait to get stuck into next year #SingaporeGP https://t.co/wkzZJ1MgZ9,en,313,0,This race is right up there with one I can’t wait to get stuck into next year #SingaporeGP
4518,Singapore_18,LandoNorris,2018-09-16 10:15:50+00:00,@WilliamsRacing https://t.co/ESWr4CrauJ,qme,142,0,
4519,Singapore_18,LandoNorris,2018-09-16 09:45:49+00:00,@F1NightRace @JunaidSamodien_ @McLarenF1 @F1 100% 👌🏼,und,23,0,100% OK_handmedium-light_skin_tone
4520,Singapore_18,LandoNorris,2018-09-16 09:44:37+00:00,"@BurgessMoon @McLarenF1 @F1 Now, this sounds ideal.",en,4,0,"Now, this sounds ideal."
4521,Singapore_18,LandoNorris,2018-09-16 09:16:39+00:00,"I’m over in Woking for the race this afternoon. It’s like Singapore, just with less lights #SingaporeGP https://t.co/XY3BZ42Tka",en,625,0,"I’m over in Woking for the race this afternoon. It’s like Singapore, just with less lights #SingaporeGP"
4522,Singapore_18,LandoNorris,2018-09-15 17:05:45+00:00,👏🏼 https://t.co/H2mJoeHIob,qme,2209,0,clapping_handsmedium-light_skin_tone
4523,Singapore_18,LandoNorris,2018-09-15 12:59:49+00:00,@RenaultSportF1 I’ll keep an eye out for that one next year 😂 https://t.co/kZrapxgTxT,en,168,0,I’ll keep an eye out for that one next year face_with_tears_of_joy
4524,Singapore_18,LandoNorris,2018-09-15 12:46:17+00:00,@FIAFormulaE So good 😂,en,49,0,So good face_with_tears_of_joy
4525,Singapore_18,LandoNorris,2018-09-15 11:00:42+00:00,https://t.co/poKQqtuCq0,zxx,473,0,
4526,Singapore_18,LandoNorris,2018-09-15 10:47:10+00:00,I need to get myself one of these for Sochi…,en,192,0,I need to get myself one of these for Sochi…
4527,Singapore_18,LandoNorris,2018-09-15 08:14:09+00:00,@JaniceZhao @weetabix It’s the only way. Solid 1:1 stacking strategy you have there too.,en,5,0,It’s the only way. Solid 1:1 stacking strategy you have there too.
4528,Singapore_18,OconEsteban,2018-09-17 14:29:27+00:00,"A big thank you to everyone for the birthday wishes, pushing for my 22nd year to be even better than my 21st😉!

Un grand merci à tout le monde de m’avoir souhaité mon anniversaire, on pousse pour que ma 22eme année soit encore meilleure que ma 21eme😉! #EO31 #17September",fr,4832,0,"A big thank you to everyone for the birthday wishes, pushing for my 22nd year to be even better than my 21stwinking_face! Un grand merci à tout le monde de m’avoir souhaité mon anniversaire, on pousse pour que ma 22eme année soit encore meilleure que ma 21emewinking_face! #EO31 #17September"
4529,Singapore_18,OconEsteban,2018-09-17 14:18:38+00:00,@MercedesAMGF1 @MercedesAMG @MercedesBenz @MercedesAMGDTM @F1 @GP3_Official @LewisHamilton @ForceIndiaF1 Thank you very much !! Great memories out there 🤗,en,446,0,Thank you very much !! Great memories out there hugging_face
4530,Singapore_18,OconEsteban,2018-09-15 17:46:06+00:00,"Into Q3 and a good starting position for tomorrow 🔥😉!
En Q3 et une bonne position de départ pour demain🔥😉!
 #EO31 #f1nightrace https://t.co/RHMQQAtGKQ",fr,1301,0,Into Q3 and a good starting position for tomorrow firewinking_face! En Q3 et une bonne position de départ pour demainfirewinking_face! #EO31 #f1nightrace
4531,Singapore_18,alo_oficial,2018-09-17 11:34:52+00:00,Non stop. Simulator day at @Toyota_Hybrid 😇😇😇 https://t.co/vsjBS63DMt,tl,4314,0,Non stop. Simulator day at smiling_face_with_halosmiling_face_with_halosmiling_face_with_halo
4532,Singapore_18,alo_oficial,2018-09-16 16:35:47+00:00,Gracias Singapur. Siempre ofreces algo especial 😍✊️. Buenísimos puntos para el equipo. Feliz. #singapore #f1 #14 #mclaren https://t.co/ceJZ2LuzLy,es,4159,0,Gracias Singapur. Siempre ofreces algo especial smiling_face_with_heart-eyesraised_fist️. Buenísimos puntos para el equipo. Feliz. #singapore #f1 #14 #mclaren
